,name,task,n_embd,train_size,seed,trainer/global_step,val_loss/add_in_dist,val_loss/add_ood_8digit,val_loss/add_ood_10digit,val_loss/add_ood_11digit,val_acc/add_in_dist,val_acc/add_ood_8digit,val_acc/add_ood_10digit,val_acc/add_ood_11digit,val_loss/ali_in_dist,val_loss/car_in_dist,val_loss/mad_in_dist,val_loss/rev_in_dist,val_loss/ali_ood_8digit,val_loss/car_ood_8digit,val_loss/mad_ood_8digit,val_loss/rev_ood_8digit,val_loss/ali_ood_10digit,val_loss/ali_ood_11digit,val_loss/car_ood_10digit,val_loss/car_ood_11digit,val_loss/mad_ood_10digit,val_loss/mad_ood_11digit,val_loss/rev_ood_10digit,val_loss/rev_ood_11digit,val_acc/ali_in_dist,val_acc/car_in_dist,val_acc/mad_in_dist,val_acc/rev_in_dist,val_acc/ali_ood_8digit,val_acc/car_ood_8digit,val_acc/mad_ood_8digit,val_acc/rev_ood_8digit,val_acc/ali_ood_10digit,val_acc/ali_ood_11digit,val_acc/car_ood_10digit,val_acc/car_ood_11digit,val_acc/mad_ood_10digit,val_acc/mad_ood_11digit,val_acc/rev_ood_10digit,val_acc/rev_ood_11digit
0,tdec_640embd_add_10000000_s3,add,640,10000000,3,31999,4.6349923650268465e-05,1.4167898893356323,3.80000376701355,4.270169258117676,1,0.009999999776482582,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,tdec_1216embd_mix_1000000_s2,mix,1216,1000000,2,3999,0.14164450764656067,0.22133152186870575,0.7367594242095947,1.3983882665634155,0.6800000071525574,0.38999998569488525,0,0,8.926269947551191e-05,0.18522502481937408,0.0706985741853714,0.029535554349422455,0.40558922290802,0.03005059063434601,0.06904827803373337,0.07203636318445206,0.47344139218330383,1.320344090461731,0.22358757257461548,0.7886788249015808,0.45163577795028687,1.875076413154602,0.18727214634418488,2.4504411220550537,1,0.7699999809265137,0.8600000143051147,0.8500000238418579,0.07999999821186066,0.8100000023841858,0.8299999833106995,0.6399999856948853,0,0,0.3400000035762787,0.019999999552965164,0.119999997317791,0,0.2199999988079071,0
2,tdec_448embd_mix_100000_s3,mix,448,100000,3,15999,0.0005478510865941644,0.07737751305103302,2.1937553882598877,2.94425892829895,0.9900000095367432,0.6600000262260437,0,0,7.353408818744356e-06,6.645925168413669e-05,5.7274228311143816e-05,0.0009364736033603548,0.18298205733299255,0.000625627872068435,0.000908201385755092,0.036205485463142395,1.2287929058074951,2.205566644668579,1.4219703674316406,1.9731348752975464,2.7378475666046143,3.5404953956604004,0.8235329985618591,5.907215118408203,1,1,1,0.9900000095367432,0,0.9900000095367432,0.9700000286102296,0.8700000047683716,0,0,0.03999999910593033,0,0,0,0,0
3,tdec_1024embd_mix_10000_s2,mix,1024,10000,2,4055,0.3257320523262024,0.7518356442451477,1.4087262153625488,3.2764358520507812,0.5699999928474426,0.07999999821186066,0.009999999776482582,0,2.406466956017539e-05,0.016351398080587387,0.06482194364070892,0.05973181128501892,0.2240758091211319,0.026585176587104797,0.2157183438539505,0.08750235289335251,1.1707358360290527,2.2471981048583984,0.32575228810310364,1.3823676109313965,0.7113229632377625,2.854480266571045,0.3576217591762543,3.209676504135132,1,0.8999999761581421,0.8399999737739563,0.7699999809265137,0.09000000357627869,0.8399999737739563,0.4900000095367432,0.6000000238418579,0,0,0.25999999046325684,0,0.019999999552965164,0,0.1599999964237213,0
4,tdec_832embd_mix_10000_s2,mix,832,10000,2,7999,4.3637824058532715,4.424240589141846,4.451625823974609,4.492427825927734,0,0,0,0,4.831465244293213,3.925882339477539,4.448774337768555,4.489040374755859,4.866565704345703,3.9386589527130127,4.4996562004089355,4.510931968688965,4.884074687957764,4.887478828430176,3.943011283874512,3.9397614002227783,4.51271915435791,4.534307956695557,4.524291515350342,4.523871898651123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,tdec_832embd_add_10000_s3,add,832,10000,3,15999,1.9966965913772583,4.523184299468994,5.5256757736206055,6.467921257019043,0.20999999344348907,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,tdec_448embd_add_100000_s3,add,448,100000,3,31999,1.6405740097980015e-05,0.2421405017375946,4.270827770233154,5.8031487464904785,1,0.20000000298023224,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,tdec_1216embd_add_1000000_s2,add,1216,1000000,2,31999,0.0023620217107236385,0.005106206983327866,2.918513774871826,4.809682369232178,0.9900000095367432,0.9800000190734864,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,tdec_1408embd_mix_10000_s2,mix,1408,10000,2,19404,0.3219742476940155,3.923362493515014,7.319279670715332,12.00997543334961,0.7699999809265137,0.029999999329447743,0,0,0,2.1022211171839447e-07,1.5407582623083729e-06,0.0014414946781471372,1.2551802396774292,3.0163629055023193,5.167380332946777,0.23780161142349243,3.513005018234253,6.7269792556762695,5.270474910736084,8.419178009033203,8.300641059875488,13.355734825134276,1.90421199798584,12.807598114013672,1,1,1,0.9800000190734864,0,0.07000000029802322,0,0.6899999976158142,0,0,0.10000000149011612,0,0,0,0.019999999552965164,0
9,tdec_640embd_add_10000000_s2,add,640,10000000,2,31999,1.1440416528785136e-05,0.2010791003704071,3.794841051101685,4.388549327850342,1,0.3400000035762787,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,tdec_448embd_mix_10000_s3,mix,448,10000,3,31999,0.1060640513896942,0.41880717873573303,3.794380426406861,6.071585655212402,0.8299999833106995,0.4699999988079071,0,0,6.184918532881056e-08,7.242157948894601e-07,0.005805409979075193,0.0024584000930190086,0.02628440782427788,0.061419691890478134,0.13507243990898132,0.03519080579280853,1.3939722776412964,2.931722640991211,2.0722601413726807,3.244992971420288,3.5985562801361084,5.7188029289245605,0.836402177810669,7.965652942657471,1,1,0.9800000190734864,0.9700000286102296,0.6600000262260437,0.8399999737739563,0.7200000286102295,0.9399999976158142,0,0,0,0,0,0,0.119999997317791,0
11,tdec_832embd_add_10000_s2,add,832,10000,2,30359,3.9282073974609375,7.121850967407227,7.921314239501953,7.986824989318848,0.10000000149011612,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,tdec_1408embd_add_10000_s2,add,1408,10000,2,31999,0.0035930948797613382,0.030881725251674652,7.0683088302612305,13.554049491882324,0.9900000095367432,0.9100000262260436,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
